user,item,rank
7442,338164,4
7442,304357,5
7443,282750,1
7443,162369,2
7443,214523,3
7443,156355,4
7443,209348,5
7444,159034,1
7444,157865,2
7444,156355,3
7444,157541,4
7444,162369,5
7445,208508,1
7445,236170,2
7445,209359,3
7445,205926,4
7445,206708,5
7446,159495,1
7446,157541,2
7446,157865,3
7446,159944,4
7446,159034,5
7447,119273,1
7447,119053,2
7447,118773,3
7447,118633,4
7447,118435,5
7448,236170,1
7448,235300,2
7448,236171,3
7448,208508,4
7448,234633,5
7449,124755,1
7449,124228,2
7449,124177,3
7449,141416,4
7449,124353,5
7450,282785,1
7450,285908,2
7450,206570,3
7450,205876,4
7450,208480,5
7451,353667,1
7451,206724,2
7451,352204,3
7451,206570,4
7451,353669,5
7452,132785,1
7452,32655,2
7452,133254,3
7452,133299,4
7452,132861,5
7453,159944,1
7453,156355,2
7453,107001,3
7453,153209,4
7453,205876,5
7454,50172,1
7454,160290,2
7454,168406,3
7454,36709,4
7454,160616,5
7455,272172,1
7455,272999,2
7455,273327,3
7455,300128,4
7455,205926,5
7456,205926,1
7456,206120,2
7456,206402,3
7456,208578,4
7456,207141,5
7457,219751,1
7457,220381,2
7457,217523,3
7457,217639,4
7457,218031,5
7458,224472,1
7458,285908,2
7458,206570,3
7458,284547,4
7458,282785,5
7459,198422,1
7459,236512,2
7459,236527,3
7459,57452,4
7459,234022,5
7460,205926,1
7460,202455,2
7460,205876,3
7460,202370,4
7460,206162,5
7461,57404,1
7461,58709,2
7461,58708,3
7461,118683,4
7461,206146,5
7462,285908,1
7462,285587,2
7462,206162,3
7462,284367,4
7462,283642,5
7463,202455,1
7463,282785,2
7463,205926,3
7463,202370,4
7463,207921,5
7464,216198,1
7464,95648,2
7464,96418,3
7464,215718,4
7464,97567,5
7465,285023,1
7465,284312,2
7465,283391,3
7465,284474,4
7465,286108,5
7466,162369,1
7466,156355,2
7466,282785,3
7466,282750,4
7466,206570,5
7467,168406,1
7467,151884,2
7467,162369,3
7467,159034,4
7467,157865,5
7468,108966,1
7468,108856,2
7468,108851,3
7468,108849,4
7468,108857,5
7469,156355,1
7469,159944,2
7469,159495,3
7469,162276,4
7469,208508,5
7470,215928,1
7470,217906,2
7470,216195,3
7470,95977,4
7470,215863,5
7471,118914,1
7471,119491,2
7471,118514,3
7471,119493,4
7471,119273,5
7472,35218,1
7472,351771,2
7472,55519,3
7472,153991,4
7472,154494,5
7473,205845,1
7473,208480,2
7473,202455,3
7473,209348,4
7473,202427,5
7474,118967,1
7474,119108,2
7474,119273,3
7474,119226,4
7474,118494,5
7475,209348,1
7475,338344,2
7475,335521,3
7475,336250,4
7475,336430,5
7476,123353,1
7476,123374,2
7476,124177,3
7476,123826,4
7476,133449,5
7477,353433,1
7477,352750,2
7477,351908,3
7477,129482,4
7477,352673,5
7478,195806,1
7478,195743,2
7478,195147,3
7478,195428,4
7478,194322,5
7479,202299,1
7479,162369,2
7479,207141,3
7479,202455,4
7479,206120,5
7480,162369,1
7480,159495,2
7480,157541,3
7480,161100,4
7480,159299,5
7481,235300,1
7481,235961,2
7481,236681,3
7481,208508,4
7481,236171,5
7482,256163,1
7482,255629,2
7482,255397,3
7482,254462,4
7482,255928,5
7483,234022,1
7483,236688,2
7483,244689,3
7483,308531,4
7483,307444,5
7484,285360,1
7484,209348,2
7484,275070,3
7484,275045,4
7484,108859,5
7485,159034,1
7485,157541,2
7485,157865,3
7485,159944,4
7485,159299,5
7486,336877,1
7486,336575,2
7486,338217,3
7486,336250,4
7486,337051,5
7487,336254,1
7487,336910,2
7487,337087,3
7487,353114,4
7487,206570,5
7488,283239,1
7488,255616,2
7488,283026,3
7488,280868,4
7488,285331,5
7489,293006,1
7489,283642,2
7489,331074,3
7489,313556,4
7489,206402,5
7490,156355,1
7490,160549,2
7490,202455,3
7490,157748,4
7490,205926,5
7491,203454,1
7491,205845,2
7491,234633,3
7491,205926,4
7491,202388,5
7492,62567,1
7492,62446,2
7492,62748,3
7492,62751,4
7492,195842,5
7493,235639,1
7493,236170,2
7493,234633,3
7493,236189,4
7493,237293,5
7494,162369,1
7494,208508,2
7494,234633,3
7494,157541,4
7494,159495,5
7495,4673,1
7495,338164,2
7495,337728,3
7495,337051,4
7495,4867,5
7496,3449,1
7496,3828,2
7496,4673,3
7496,3472,4
7496,1873,5
7497,123826,1
7497,123353,2
7497,124196,3
7497,124755,4
7497,124228,5
7498,282785,1
7498,209348,2
7498,108853,3
7498,336499,4
7498,108854,5
7499,282750,1
7499,282785,2
7499,205926,3
7499,208508,4
7499,284452,5
7500,285587,1
7500,159034,2
7500,336476,3
7500,282750,4
7500,157865,5
7501,162369,1
7501,159944,2
7501,160140,3
7501,161100,4
7501,159495,5
7502,156355,1
7502,336476,2
7502,162369,3
7502,209348,4
7502,282785,5
7503,282750,1
7503,285343,2
7503,284547,3
7503,284474,4
7503,255616,5
7504,206404,1
7504,207921,2
7504,208562,3
7504,205360,4
7504,206162,5
7505,337051,1
7505,283239,2
7505,292620,3
7505,293460,4
7505,337263,5
7506,284474,1
7506,285908,2
7506,283642,3
7506,282750,4
7506,284346,5
7507,282750,1
7507,255616,2
7507,162369,3
7507,195198,4
7507,157541,5
7508,208508,1
7508,234633,2
7508,236170,3
7508,235443,4
7508,237278,5
7509,202299,1
7509,202427,2
7509,202586,3
7509,208547,4
7509,202320,5
7510,284452,1
7510,283642,2
7510,284845,3
7510,156355,4
7510,162369,5
7511,208508,1
7511,202299,2
7511,206162,3
7511,205845,4
7511,207141,5
7512,32915,1
7512,31187,2
7512,30169,3
7512,31359,4
7512,31007,5
7513,202299,1
7513,202427,2
7513,202586,3
7513,208547,4
7513,202320,5
7514,336254,1
7514,337051,2
7514,353114,3
7514,337263,4
7514,336664,5
7515,119591,1
7515,202684,2
7515,206402,3
7515,202320,4
7515,202557,5
7516,205926,1
7516,282785,2
7516,205845,3
7516,156355,4
7516,202455,5
7517,156355,1
7517,157541,2
7517,159495,3
7517,159034,4
7517,162338,5
7518,108856,1
7518,108851,2
7518,108857,3
7518,108849,4
7518,108855,5
7519,235639,1
7519,208508,2
7519,236170,3
7519,234192,4
7519,236189,5
7520,124755,1
7520,123826,2
7520,129482,3
7520,141416,4
7520,124617,5
7521,285331,1
7521,206570,2
7521,285524,3
7521,284547,4
7521,285587,5
7522,58699,1
7522,205926,2
7522,209359,3
7522,54272,4
7522,57202,5
7523,118868,1
7523,118918,2
7523,118856,3
7523,119270,4
7523,118324,5
7524,156355,1
7524,162369,2
7524,205926,3
7524,202455,4
7524,203313,5
7525,336910,1
7525,314473,2
7525,336254,3
7525,337830,4
7525,283736,5
7526,202299,1
7526,205845,2
7526,202388,3
7526,202370,4
7526,205926,5
7527,123953,1
7527,145349,2
7527,145814,3
7527,57850,4
7527,124702,5
7528,124546,1
7528,123368,2
7528,124755,3
7528,141416,4
7528,123953,5
7529,234633,1
7529,234192,2
7529,236170,3
7529,205926,4
7529,205845,5
7530,236170,1
7530,235961,2
7530,206120,3
7530,207981,4
7530,224458,5
7531,123385,1
7531,145624,2
7531,145493,3
7531,145626,4
7531,57416,5
7532,255616,1
7532,286077,2
7532,284452,3
7532,280868,4
7532,285347,5
7533,208508,1
7533,234633,2
7533,235639,3
7533,236170,4
7533,100925,5
7534,337867,1
7534,336250,2
7534,337753,3
7534,337854,4
7534,336664,5
7535,282750,1
7535,205876,2
7535,208480,3
7535,205926,4
7535,282785,5
7536,329535,1
7536,336254,2
7536,337051,3
7536,292620,4
7536,332114,5
7537,285908,1
7537,205926,2
7537,208480,3
7537,202577,4
7537,208508,5
7538,30852,1
7538,30367,2
7538,32502,3
7538,30510,4
7538,31068,5
7539,255616,1
7539,284452,2
7539,285722,3
7539,284478,4
7539,284547,5
7540,282785,1
7540,208508,2
7540,205926,3
7540,202299,4
7540,234633,5
7541,118918,1
7541,123957,2
7541,118967,3
7541,118435,4
7541,118306,5
7542,244689,1
7542,239964,2
7542,245268,3
7542,245073,4
7542,245163,5
7543,96614,1
7543,96026,2
7543,209236,3
7543,207828,4
7543,159495,5
7544,156355,1
7544,159938,2
7544,159944,3
7544,159495,4
7544,161100,5
7545,161100,1
7545,162338,2
7545,161801,3
7545,214492,4
7545,157865,5
7546,235961,1
7546,235443,2
7546,234192,3
7546,237835,4
7546,237429,5
7547,159034,1
7547,157541,2
7547,153991,3
7547,199153,4
7547,156713,5
7548,205926,1
7548,282785,2
7548,205876,3
7548,282750,4
7548,209348,5
7549,273273,1
7549,271517,2
7549,272794,3
7549,271045,4
7549,266781,5
7550,237580,1
7550,237752,2
7550,234633,3
7550,237293,4
7550,234268,5
7551,209236,1
7551,282785,2
7551,207141,3
7551,206407,4
7551,203454,5
7552,156200,1
7552,156355,2
7552,162725,3
7552,158508,4
7552,157496,5
7553,207921,1
7553,234633,2
7553,206162,3
7553,38625,4
7553,208508,5
7554,62445,1
7554,59426,2
7554,254437,3
7554,47884,4
7554,48158,5
7555,235961,1
7555,236170,2
7555,237278,3
7555,236207,4
7555,208508,5
7556,353114,1
7556,283642,2
7556,206570,3
7556,283239,4
7556,280868,5
7557,159495,1
7557,159299,2
7557,162369,3
7557,157541,4
7557,159944,5
7558,162369,1
7558,159495,2
7558,157541,3
7558,159944,4
7558,157865,5
7559,156355,1
7559,205926,2
7559,38625,3
7559,282785,4
7559,202455,5
7560,208508,1
7560,235639,2
7560,236170,3
7560,235961,4
7560,237293,5
7561,123368,1
7561,123826,2
7561,124755,3
7561,123750,4
7561,124546,5
7562,203454,1
7562,202388,2
7562,208360,3
7562,206120,4
7562,284452,5
7563,337728,1
7563,336254,2
7563,337051,3
7563,338164,4
7563,336574,5
7564,284474,1
7564,282750,2
7564,236681,3
7564,235961,4
7564,235443,5
7565,285587,1
7565,336431,2
7565,284452,3
7565,285902,4
7565,286108,5
7566,156355,1
7566,284452,2
7566,285587,3
7566,283642,4
7566,282785,5
7567,156355,1
7567,160549,2
7567,202455,3
7567,157748,4
7567,205926,5
7568,224763,1
7568,224975,2
7568,224458,3
7568,224023,4
7568,223592,5
7569,285023,1
7569,284312,2
7569,283391,3
7569,284474,4
7569,286108,5
7570,353114,1
7570,300120,2
7570,300128,3
7570,351875,4
7570,352750,5
7571,156355,1
7571,160549,2
7571,202455,3
7571,157748,4
7571,205926,5
7572,282785,1
7572,205926,2
7572,156355,3
7572,108966,4
7572,108853,5
7573,181615,1
7573,118494,2
7573,118492,3
7573,183428,4
7573,111095,5
7574,203313,1
7574,282785,2
7574,202299,3
7574,205876,4
7574,206570,5
7575,205845,1
7575,202442,2
7575,205926,3
7575,202455,4
7575,202370,5
7576,96581,1
7576,95722,2
7576,96960,3
7576,362738,4
7576,96739,5
7577,205845,1
7577,206402,2
7577,205926,3
7577,208480,4
7577,285908,5
7578,202455,1
7578,205926,2
7578,202370,3
7578,162369,4
7578,38625,5
7579,284474,1
7579,337166,2
7579,284346,3
7579,284452,4
7579,283026,5
7580,30895,1
7580,31814,2
7580,31251,3
7580,237289,4
7580,31655,5
7581,337051,1
7581,336807,2
7581,31187,3
7581,353114,4
7581,336254,5
7582,208508,1
7582,234192,2
7582,236170,3
7582,235961,4
7582,235639,5
7583,156355,1
7583,162369,2
7583,206210,3
7583,205926,4
7583,157865,5
7584,57452,1
7584,207758,2
7584,57202,3
7584,58699,4
7584,58099,5
7585,96576,1
7585,213562,2
7585,96755,3
7585,211723,4
7585,162338,5
7586,156355,1
7586,157541,2
7586,157748,3
7586,159034,4
7586,159495,5
7587,202299,1
7587,202455,2
7587,205926,3
7587,206162,4
7587,207921,5
7588,335080,1
7588,336574,2
7588,336575,3
7588,334462,4
7588,334585,5
7589,202299,1
7589,156355,2
7589,159944,3
7589,159938,4
7589,160140,5
7590,205845,1
7590,206402,2
7590,207141,3
7590,224458,4
7590,206120,5
7591,313728,1
7591,133159,2
7591,123365,3
7591,132785,4
7591,133254,5
7592,205845,1
7592,202299,2
7592,202320,3
7592,205926,4
7592,208480,5
7593,292621,1
7593,292899,2
7593,292690,3
7593,293119,4
7593,293429,5
7594,123957,1
7594,48610,2
7594,123953,3
7594,351875,4
7594,145799,5
7595,205876,1
7595,282785,2
7595,209348,3
7595,202299,4
7595,234633,5
7596,158252,1
7596,207141,2
7596,159299,3
7596,58619,4
7596,209359,5
7597,209359,1
7597,202299,2
7597,203313,3
7597,206162,4
7597,205926,5
7598,203454,1
7598,205926,2
7598,206570,3
7598,208578,4
7598,205876,5
7599,157865,1
7599,159034,2
7599,161100,3
7599,156355,4
7599,157541,5
7600,96940,1
7600,96418,2
7600,96653,3
7600,96576,4
7600,96210,5
7601,336631,1
7601,336250,2
7601,337465,3
7601,283239,4
7601,336910,5
7602,205926,1
7602,202299,2
7602,202370,3
7602,282785,4
7602,207141,5
7603,234633,1
7603,205926,2
7603,162369,3
7603,202299,4
7603,159495,5
7604,124755,1
7604,141416,2
7604,123957,3
7604,123953,4
7604,124196,5
7605,284452,1
7605,283642,2
7605,286077,3
7605,282750,4
7605,283736,5
7606,261659,1
7606,261395,2
7606,261667,3
7606,261792,4
7606,261662,5
7607,255616,1
7607,285587,2
7607,285347,3
7607,282750,4
7607,284346,5
7608,250613,1
7608,249893,2
7608,250895,3
7608,251491,4
7608,250494,5
7609,283642,1
7609,69859,2
7609,283327,3
7609,282785,4
7609,284452,5
7610,206570,1
7610,282750,2
7610,205926,3
7610,159495,4
7610,156355,5
7611,256163,1
7611,255928,2
7611,252340,3
7611,255397,4
7611,255147,5
7612,236170,1
7612,96986,2
7612,236171,3
7612,118778,4
7612,236527,5
7613,202370,1
7613,209348,2
7613,202442,3
7613,208480,4
7613,205876,5
7614,285331,1
7614,284478,2
7614,283026,3
7614,284346,4
7614,284672,5
7615,162369,1
7615,235639,2
7615,156355,3
7615,208508,4
7615,159495,5
7616,120870,1
7616,122170,2
7616,121396,3
7616,16458,4
7616,121030,5
7617,283736,1
7617,283239,2
7617,255616,3
7617,283026,4
7617,284474,5
7618,118357,1
7618,119491,2
7618,118918,3
7618,118494,4
7618,118773,5
7619,285587,1
7619,338164,2
7619,284452,3
7619,337166,4
7619,337051,5
7620,337807,1
7620,336698,2
7620,338217,3
7620,336261,4
7620,338344,5
7621,298551,1
7621,300120,2
7621,300128,3
7621,299795,4
7621,299463,5
7622,255616,1
7622,271236,2
7622,285331,3
7622,353114,4
7622,272172,5
7623,123368,1
7623,129482,2
7623,285347,3
7623,255616,4
7623,283192,5
7624,209359,1
7624,205926,2
7624,202299,3
7624,208360,4
7624,38625,5
7625,285908,1
7625,282785,2
7625,285587,3
7625,283642,4
7625,205926,5
7626,214517,1
7626,283736,2
7626,277681,3
7626,214523,4
7626,336801,5
7627,282785,1
7627,208508,2
7627,284452,3
7627,209348,4
7627,234633,5
7628,124194,1
7628,124180,2
7628,348090,3
7628,129482,4
7628,123368,5
7629,118494,1
7629,118967,2
7629,118918,3
7629,119273,4
7629,9120,5
7630,282750,1
7630,255616,2
7630,282785,3
7630,206570,4
7630,284452,5
7631,236170,1
7631,236527,2
7631,236273,3
7631,236207,4
7631,237429,5
7632,162369,1
7632,159034,2
7632,157865,3
7632,161100,4
7632,159495,5
7633,337051,1
7633,336574,2
7633,336254,3
7633,336250,4
7633,336431,5
7634,177168,1
7634,177871,2
7634,177155,3
7634,177213,4
7634,176660,5
7635,159938,1
7635,159495,2
7635,161460,3
7635,158232,4
7635,202299,5
7636,284478,1
7636,336254,2
7636,333959,3
7636,336698,4
7636,337263,5
7637,351546,1
7637,353100,2
7637,352750,3
7637,351783,4
7637,354086,5
7638,282750,1
7638,255616,2
7638,284547,3
7638,282785,4
7638,283642,5
7639,272228,1
7639,314413,2
7639,271672,3
7639,315104,4
7639,270228,5
7640,239964,1
7640,239706,2
7640,239781,3
7640,239934,4
7640,96581,5
7641,272718,1
7641,272999,2
7641,251521,3
7641,272172,4
7641,352757,5
7642,202388,1
7642,202455,2
7642,205926,3
7642,202370,4
7642,205845,5
7643,285908,1
7643,224458,2
7643,207141,3
7643,208508,4
7643,208480,5
7644,206402,1
7644,209348,2
7644,208480,3
7644,224472,4
7644,206570,5
7645,202455,1
7645,282785,2
7645,205926,3
7645,202370,4
7645,207921,5
7646,235639,1
7646,234192,2
7646,235961,3
7646,234633,4
7646,233446,5
7647,327111,1
7647,327036,2
7647,326936,3
7647,327124,4
7647,327911,5
7648,236170,1
7648,235639,2
7648,284452,3
7648,118778,4
7648,236681,5
7649,62714,1
7649,203724,2
7649,62567,3
7649,62434,4
7649,62675,5
7650,286077,1
7650,234633,2
7650,237452,3
7650,208508,4
7650,280868,5
7651,285587,1
7651,255616,2
7651,283642,3
7651,282750,4
7651,286077,5
7652,202372,1
7652,202675,2
7652,50690,3
7652,208408,4
7652,202428,5
7653,124598,1
7653,123368,2
7653,124617,3
7653,124755,4
7653,124176,5
7654,237278,1
7654,236170,2
7654,234633,3
7654,237293,4
7654,208508,5
7655,96614,1
7655,96496,2
7655,174801,3
7655,96960,4
7655,95947,5
7656,205926,1
7656,162369,2
7656,208508,3
7656,234633,4
7656,206162,5
7657,118391,1
7657,118778,2
7657,118918,3
7657,119273,4
7657,118495,5
7658,156355,1
7658,162369,2
7658,162338,3
7658,159034,4
7658,159299,5
7659,158232,1
7659,159619,2
7659,159938,3
7659,160451,4
7659,159495,5
7660,157865,1
7660,285722,2
7660,282750,3
7660,285342,4
7660,156355,5
7661,84681,1
7661,80259,2
7661,84007,3
7661,83499,4
7661,83799,5
7662,285587,1
7662,284672,2
7662,255616,3
7662,284474,4
7662,285435,5
7663,123953,1
7663,124671,2
7663,58639,3
7663,272999,4
7663,59156,5
7664,31829,1
7664,32486,2
7664,30611,3
7664,32629,4
7664,31187,5
7665,202455,1
7665,202388,2
7665,202370,3
7665,203313,4
7665,202320,5
7666,243067,1
7666,242633,2
7666,242031,3
7666,242023,4
7666,242588,5
7667,208508,1
7667,271045,2
7667,273273,3
7667,270256,4
7667,271501,5
7668,224458,1
7668,205926,2
7668,202299,3
7668,224763,4
7668,203313,5
7669,123368,1
7669,123826,2
7669,124755,3
7669,124196,4
7669,272999,5
7670,205845,1
7670,207141,2
7670,202455,3
7670,206162,4
7670,202370,5
7671,336660,1
7671,337166,2
7671,336254,3
7671,337435,4
7671,283642,5
7672,234633,1
7672,208508,2
7672,234192,3
7672,159495,4
7672,159944,5
7673,206210,1
7673,162369,2
7673,283327,3
7673,108966,4
7673,108903,5
7674,156355,1
7674,160549,2
7674,202455,3
7674,157748,4
7674,205926,5
7675,129782,1
7675,128957,2
7675,128550,3
7675,128335,4
7675,129423,5
7676,284547,1
7676,283026,2
7676,284672,3
7676,255616,4
7676,285435,5
7677,292912,1
7677,292620,2
7677,283642,3
7677,284452,4
7677,292980,5
7678,255735,1
7678,254816,2
7678,119231,3
7678,255741,4
7678,253726,5
7679,282750,1
7679,57452,2
7679,284452,3
7679,59531,4
7679,286077,5
7680,123613,1
7680,124546,2
7680,123953,3
7680,123960,4
7680,124755,5
7681,162369,1
7681,157541,2
7681,162338,3
7681,159299,4
7681,157496,5
7682,123826,1
7682,124196,2
7682,123353,3
7682,141416,4
7682,124177,5
7683,292942,1
7683,277355,2
7683,307779,3
7683,293389,4
7683,292912,5
7684,156355,1
7684,160549,2
7684,202455,3
7684,157748,4
7684,205926,5
7685,140617,1
7685,124353,2
7685,140528,3
7685,123826,4
7685,140678,5
7686,298187,1
7686,299099,2
7686,300120,3
7686,300865,4
7686,299104,5
7687,285587,1
7687,284452,2
7687,285524,3
7687,284474,4
7687,286108,5
7688,108966,1
7688,108856,2
7688,108857,3
7688,108851,4
7688,108859,5
7689,205926,1
7689,202299,2
7689,203313,3
7689,234633,4
7689,206162,5
7690,233446,1
7690,237452,2
7690,235639,3
7690,237429,4
7690,234022,5
7691,337879,1
7691,337410,2
7691,337807,3
7691,336910,4
7691,338344,5
7692,205926,1
7692,282785,2
7692,205876,3
7692,38625,4
7692,284024,5
7693,157865,1
7693,157485,2
7693,159944,3
7693,157541,4
7693,159495,5
7694,206162,1
7694,207141,2
7694,209359,3
7694,209236,4
7694,209122,5
7695,159299,1
7695,162369,2
7695,157541,3
7695,159034,4
7695,159645,5
7696,255616,1
7696,234633,2
7696,286077,3
7696,285347,4
7696,284547,5
7697,202299,1
7697,205926,2
7697,205845,3
7697,207141,4
7697,202388,5
7698,234633,1
7698,208508,2
7698,235639,3
7698,234192,4
7698,202299,5
7699,118914,1
7699,119270,2
7699,118435,3
7699,118633,4
7699,119434,5
7700,284452,1
7700,336254,2
7700,255616,3
7700,271236,4
7700,285331,5
7701,203672,1
7701,202299,2
7701,202455,3
7701,206315,4
7701,205926,5
7702,277332,1
7702,353433,2
7702,336261,3
7702,307779,4
7702,129482,5
7703,337051,1
7703,337263,2
7703,283239,3
7703,338164,4
7703,285587,5
7704,336254,1
7704,336250,2
7704,285587,3
7704,329535,4
7704,205876,5
7705,237429,1
7705,234192,2
7705,233769,3
7705,236565,4
7705,237452,5
7706,198822,1
7706,198820,2
7706,198422,3
7706,199767,4
7706,199114,5
7707,283026,1
7707,255616,2
7707,286077,3
7707,284845,4
7707,280868,5
7708,206402,1
7708,203313,2
7708,209177,3
7708,202299,4
7708,202388,5
7709,284452,1
7709,286077,2
7709,284845,3
7709,206570,4
7709,58676,5
7710,209348,1
7710,206570,2
7710,285908,3
7710,205876,4
7710,205926,5
7711,119490,1
7711,119231,2
7711,119491,3
7711,118868,4
7711,119493,5
7712,124755,1
7712,141416,2
7712,272999,3
7712,123957,4
7712,123826,5
7713,162338,1
7713,213562,2
7713,157541,3
7713,156355,4
7713,162718,5
7714,208508,1
7714,234633,2
7714,234192,3
7714,235639,4
7714,237278,5
7715,206404,1
7715,209177,2
7715,285908,3
7715,224458,4
7715,209122,5
7716,336574,1
7716,336664,2
7716,337051,3
7716,336698,4
7716,337166,5
7717,48888,1
7717,48852,2
7717,195842,3
7717,48570,4
7717,48158,5
7718,156355,1
7718,159495,2
7718,157541,3
7718,161100,4
7718,162338,5
7719,162338,1
7719,156355,2
7719,157541,3
7719,159495,4
7719,161100,5
7720,97082,1
7720,96755,2
7720,95743,3
7720,96210,4
7720,58708,5
7721,208508,1
7721,202299,2
7721,38625,3
7721,202455,4
7721,156355,5
7722,282785,1
7722,282750,2
7722,285587,3
7722,209348,4
7722,285343,5
7723,100953,1
7723,351709,2
7723,141299,3
7723,128957,4
7723,123826,5
7724,255616,1
7724,286077,2
7724,283239,3
7724,283192,4
7724,336254,5
7725,39657,1
7725,39677,2
7725,40093,3
7725,39837,4
7725,39787,5
7726,234633,1
7726,159944,2
7726,123826,3
7726,159495,4
7726,162369,5
7727,48972,1
7727,47864,2
7727,49067,3
7727,48673,4
7727,48421,5
7728,159034,1
7728,161100,2
7728,156355,3
7728,157865,4
7728,157523,5
7729,156355,1
7729,157541,2
7729,159495,3
7729,157865,4
7729,159034,5
7730,202299,1
7730,202455,2
7730,208508,3
7730,207141,4
7730,205845,5
7731,209177,1
7731,209334,2
7731,224458,3
7731,205360,4
7731,224472,5
7732,234633,1
7732,235961,2
7732,235443,3
7732,237835,4
7732,234195,5
7733,108966,1
7733,108856,2
7733,108851,3
7733,108855,4
7733,108857,5
7734,118633,1
7734,119231,2
7734,118914,3
7734,119009,4
7734,118551,5
7735,205845,1
7735,205876,2
7735,203454,3
7735,208480,4
7735,202388,5
7736,336254,1
7736,333959,2
7736,338164,3
7736,337051,4
7736,336250,5
7737,208508,1
7737,206162,2
7737,209236,3
7737,57202,4
7737,235639,5
7738,205876,1
7738,282785,2
7738,209348,3
7738,205926,4
7738,205845,5
7739,205845,1
7739,207141,2
7739,202299,3
7739,206402,4
7739,202455,5
7740,57404,1
7740,153991,2
7740,58708,3
7740,59000,4
7740,58926,5
7741,206768,1
7741,207141,2
7741,206404,3
7741,209348,4
7741,207921,5
7742,156355,1
7742,234633,2
7742,255616,3
7742,282750,4
7742,208508,5
7743,334462,1
7743,336575,2
7743,162369,3
7743,333439,4
7743,334585,5
7744,281522,1
7744,283239,2
7744,255616,3
7744,353114,4
7744,129482,5
7745,331041,1
7745,331737,2
7745,352809,3
7745,236451,4
7745,353433,5
7746,48213,1
7746,48610,2
7746,47683,3
7746,48543,4
7746,47864,5
7747,284666,1
7747,284452,2
7747,292912,3
7747,286108,4
7747,283642,5
7748,239934,1
7748,243234,2
7748,239762,3
7748,239266,4
7748,239638,5
7749,313556,1
7749,314473,2
7749,312870,3
7749,314402,4
7749,324725,5
7750,140528,1
7750,208508,2
7750,123368,3
7750,124228,4
7750,234633,5
7751,111639,1
7751,118683,2
7751,95834,3
7751,95977,4
7751,95917,5
7752,124194,1
7752,130041,2
7752,133142,3
7752,33846,4
7752,129482,5
7753,108854,1
7753,364043,2
7753,206724,3
7753,206210,4
7753,227622,5
7754,282785,1
7754,202676,2
7754,69736,3
7754,314473,4
7754,352204,5
7755,74565,1
7755,75982,2
7755,76110,3
7755,75026,4
7755,74554,5
7756,129960,1
7756,128994,2
7756,128957,3
7756,129423,4
7756,129892,5
7757,123368,1
7757,124755,2
7757,123826,3
7757,124228,4
7757,123963,5
7758,308531,1
7758,284452,2
7758,285384,3
7758,280868,4
7758,337166,5
7759,205926,1
7759,202455,2
7759,206162,3
7759,206120,4
7759,236170,5
7760,284452,1
7760,336254,2
7760,337051,3
7760,283239,4
7760,333959,5
7761,123368,1
7761,331538,2
7761,332108,3
7761,123957,4
7761,330918,5
7762,58699,1
7762,58939,2
7762,58926,3
7762,58708,4
7762,57850,5
7763,118683,1
7763,71161,2
7763,118357,3
7763,118495,4
7763,119226,5
7764,271904,1
7764,271558,2
7764,273395,3
7764,273273,4
7764,272733,5
7765,283239,1
7765,284584,2
7765,292621,3
7765,292620,4
7765,292912,5
7766,286108,1
7766,284474,2
7766,285435,3
7766,282750,4
7766,283327,5
7767,207141,1
7767,224458,2
7767,209177,3
7767,205845,4
7767,205926,5
7768,205926,1
7768,156355,2
7768,159495,3
7768,38625,4
7768,208508,5
7769,118435,1
7769,118314,2
7769,119231,3
7769,118918,4
7769,119273,5
7770,283239,1
7770,284452,2
7770,283026,3
7770,337051,4
7770,283264,5
7771,119231,1
7771,224458,2
7771,206120,3
7771,207141,4
7771,202577,5
7772,199153,1
7772,198820,2
7772,198422,3
7772,159299,4
7772,199766,5
7773,84681,1
7773,84061,2
7773,84304,3
7773,84052,4
7773,145433,5
7774,206570,1
7774,282785,2
7774,352204,3
7774,285587,4
7774,283642,5
7775,309387,1
7775,202428,2
7775,355886,3
7775,202398,4
7775,354824,5
7776,209348,1
7776,336499,2
7776,203672,3
7776,336631,4
7776,336271,5
7777,351451,1
7777,285331,2
7777,111644,3
7777,353393,4
7777,352757,5
7778,157541,1
7778,159495,2
7778,161183,3
7778,162369,4
7778,158945,5
7779,162369,1
7779,159495,2
7779,159034,3
7779,162338,4
7779,159938,5
7780,159495,1
7780,156355,2
7780,202299,3
7780,202455,4
7780,159944,5
7781,72506,1
7781,72591,2
7781,72621,3
7781,107270,4
7781,59929,5
7782,202299,1
7782,156355,2
7782,206407,3
7782,159495,4
7782,206120,5
7783,205876,1
7783,285908,2
7783,208480,3
7783,282785,4
7783,205926,5
7784,123957,1
7784,124546,2
7784,124617,3
7784,124598,4
7784,123927,5
7785,58699,1
7785,205926,2
7785,57202,3
7785,58619,4
7785,206146,5
7786,336254,1
7786,283736,2
7786,336250,3
7786,331538,4
7786,255616,5
7787,207758,1
7787,206146,2
7787,205876,3
7787,224458,4
7787,285908,5
7788,211505,1
7788,235639,2
7788,166177,3
7788,159495,4
7788,166542,5
7789,336220,1
7789,336250,2
7789,337087,3
7789,162369,4
7789,336476,5
7790,96496,1
7790,95743,2
7790,206404,3
7790,203724,4
7790,96576,5
7791,207141,1
7791,206162,2
7791,202299,3
7791,205845,4
7791,202370,5
7792,285360,1
7792,285908,2
